t,x1,x2,x3
0.4144,-1.215142392751204,-1.912536263807818,9.122000252131404
0.4146,-1.2165371804933174,-1.9594475261673692,9.129490131104623
0.4148,-1.2180230011846653,-1.88862746666427,9.122540956301687
0.415,-1.2193642101156243,-1.8696124874299067,9.100754684187823
0.4152,-1.2206647066702532,-1.8971004565192113,9.148061750326702
0.4154,-1.222017578169951,-1.8619183517308127,9.143390427293118
0.4156,-1.223297379717073,-1.840522595049837,9.201757720562522
0.4158,-1.2245318301477384,-1.8793519831271872,9.254215877569997
0.416,-1.225841470453697,-1.901900126544811,9.238702747639195
0.4162,-1.2271935877658795,-1.8683728080446889,9.1862994164853
0.4164,-1.228475946206437,-1.927566874915235,9.157264657315725
0.4166,-1.2298741280638548,-1.889608397715473,9.193166149543313
0.4168,-1.2311935966031577,-1.7988335013178611,9.18102023626677
0.417,-1.232328876412587,-1.8642200376286888,9.223751809696072
0.4172,-1.2335926587350194,-1.8962984198737463,9.272124927808107
0.4174,-1.2349180702572968,-1.985570871044963,9.200173297086067
0.4176,-1.2364193758588724,-2.0066283354241117,9.16380028183468
0.4178,-1.2379597937780027,-2.0251593859314863,9.148836855949181
0.418,-1.2395341929623094,-2.0512050010220007,9.176275959408006
0.4182,-1.241157534578429,-1.9452190989861922,9.201764660148854
0.4184,-1.2425656577072444,-1.9276322514249844,9.10594684769835
0.4186,-1.24393579089468,-2.0055639166778856,9.126807541542599
0.4188,-1.2454590471462463,-1.9758179639027666,9.088251590252703
0.419,-1.2469197649797592,-1.9587418898502649,9.178522720084793
0.4192,-1.2483434092295005,-1.963587702379274,9.151899443005838
0.4194,-1.2497738978158,-1.9561153138711793,9.177956456454547
0.4196,-1.2511865806479106,-1.9386402556932212,9.174224569242842
0.4198,-1.2525614879980014,-2.0220783899218144,9.202058256874139
0.42,-1.2541005218018488,-1.9687700349562887,9.167565262003688
0.4202,-1.255529860828158,-2.028768435933194,9.211384835089042
0.4204,-1.2570763379783678,-1.999064417604263,9.234331653588331
0.4206,-1.2585603141376194,-2.0726045761655834,9.223559596538978
0.4208,-1.2601884026616756,-2.0103597225189973,9.209630820027177
0.421,-1.26168874530139,-2.014397451032266,9.171390296711424
0.4212,-1.263194162712852,-1.982667835314516,9.131999550589997
0.4214,-1.2646331100580552,-1.9117237682018402,9.178307217048793
0.4216,-1.2659272913743427,-1.8269440666195864,9.046366093471741
0.4218,-1.2670493249248334,-1.863328995180057,9.05339752019655
0.422,-1.2682418842653436,-1.8268977387463234,9.038110684789721
0.4222,-1.2693591959743058,-1.8062413167403002,9.041666561487697
0.4224,-1.2704329602158377,-1.7905861003796775,9.122298976721371
0.4226,-1.2714732664961652,-1.8165591536653127,9.123767765915504
0.4228,-1.2725634382705038,-1.8636142900391903,9.139230923886105
0.423,-1.273745539974041,-1.8969818422291702,9.137900543827877
0.4232,-1.2749920125785514,-1.8678534534621676,9.209537329204094
0.4234,-1.2761777354603185,-1.9479449453590463,9.267501365703575
0.4236,-1.277521269880116,-1.9004623018563678,9.289740093334386
0.4238,-1.2787671519440686,-1.8677569220522796,9.181129369997663
0.424,-1.279945131484285,-1.8945025903963126,9.14983132147035
0.4242,-1.2811742464021092,-1.9187381329504611,9.150939248656334
0.4244,-1.2824493741752057,-1.9133321058505643,9.176574178702026
0.4246,-1.2837111396385563,-1.908159450131501,9.208526161575843
0.4248,-1.2849600362595424,-1.908951768624412,9.179846901693807
0.425,-1.286208019724272,-1.9194366930187072,9.174625273358538
0.4252,-1.287474477070861,-1.8765366832063726,9.228160992032905
0.4254,-1.2886526014831319,-1.89810409240138,9.239484361711018
0.4256,-1.2898715044649682,-1.9064676831241323,9.232637040381418
0.4258,-1.2911046968222868,-1.924624744780436,9.234713919872076
0.426,-1.2923717369182028,-1.9962895691148081,9.258138285783634
0.4262,-1.2937795725825962,-2.042670378171908,9.169824950548762
0.4264,-1.2952773541937748,-2.052788894434547,9.133984794948484
0.4266,-1.2967923772742562,-2.020493971572723,9.075465891748864
0.4268,-1.2982397804628534,-1.978690699786955,9.11881702962528
0.427,-1.2996006823015014,-1.9730680875744269,9.130050260563227
0.4272,-1.3009476171120475,-1.996127223243879,9.120276826440376
0.4274,-1.302337976324311,-1.9717594555965277,9.1236405951578
0.4276,-1.3036768192828554,-2.030183544231539,9.14413669647364
0.4278,-1.305129832732753,-2.0818092839025457,9.166740374340854
0.428,-1.3066831916350923,-2.0704771855160744,9.171490711422543
0.4282,-1.3082107796228546,-2.1217608906502967,9.219003597676119
0.4284,-1.3098378798449093,-2.1227903522019145,9.155667371997618
0.4286,-1.311463784789623,-2.1148293419171225,9.16166979940048
0.4288,-1.3130705159038785,-2.1628330137790033,9.17679150283395
0.429,-1.3147700408996286,-2.206619912209012,9.202480628671072
0.4292,-1.3165537406422476,-2.1635141665500615,9.202499999495442
0.4294,-1.318247661494063,-2.077341779152441,9.221217614667205
0.4296,-1.3197658497293796,-2.1257126743808628,9.286180728067764
0.4298,-1.3213777433786829,-2.1165193683628165,9.195230317298876
0.43,-1.322968026628651,-2.0789277987521784,9.170949985902753
0.4302,-1.3244799461728982,-2.0491969816559132,9.168950161151136
0.4304,-1.325929380243864,-1.9904864732739505,9.188516594685133
0.4306,-1.3272584944299242,-2.005203600243926,9.175064405989952
0.4308,-1.3286143846415523,-2.02483322165409,9.135115990066272
0.431,-1.3300068223155772,-2.0958308974411652,9.126738017730284
0.4312,-1.3315384704658286,-2.133839748332683,9.114295877657366
0.4314,-1.333143073021562,-2.129213956465611,9.108346756150722
0.4316,-1.33473521478845,-2.1393691024412815,9.122200576364236
0.4318,-1.3363444825637558,-2.13649632567785,9.098200963441242
0.432,-1.3379447862499838,-2.1446024474891674,9.110332085815525
0.4322,-1.339558101572462,-2.1372539770018832,9.205757885190778
0.4324,-1.3411534933233211,-2.0797483336490656,9.193223863925049
0.4326,-1.3426306830039725,-2.09269651562347,9.088997767436693
0.4328,-1.3441308146692117,-2.0493239075131213,9.068345343094528
0.433,-1.3455412008548993,-2.0768634079917137,8.941886133431083
0.4332,-1.3470038452691728,-2.063178656780528,8.85951823747932
0.4334,-1.3484361948921957,-2.0747281108774396,8.90457106652906
0.4336,-1.349888778724166,-2.082514012059157,8.855011548478974
0.4338,-1.3513540291908361,-2.1808165424486337,8.869451406391295
0.434,-1.3530129542173515,-2.1823010067011963,8.812732928198045
0.4342,-1.354671530322319,-2.245226236116192,8.79290540262434
0.4344,-1.356452639733907,-2.2136991389449006,8.745570151287595
0.4346,-1.3581671327323288,-2.217113295382196,8.720646089011318
0.4348,-1.3598850250576289,-2.1984217914295128,8.668968168405804
0.435,-1.3615620985903725,-2.188351341503128,8.647609780318614
0.4352,-1.3632156770761978,-2.3229756904065235,8.657820663009318
0.4354,-1.365135197102859,-2.311838054441325,8.641193052467914
0.4356,-1.3670286028175356,-2.355267756887046,8.623815493943304
0.4358,-1.3690050811256749,-2.3891180887291443,8.612208972115083
0.436,-1.3710453071408817,-2.375225675614784,8.632805650309734
0.4362,-1.3730536678778293,-2.4192454026390076,8.617185728002298
0.4364,-1.3751460513473521,-2.401407422598269,8.641433777820854
0.4366,-1.3771985740898538,-2.422949440458637,8.649145947614866
0.4368,-1.3792900758225917,-2.4287145516860758,8.618961803908038
0.437,-1.3813889247743183,-2.424309831903913,8.550075280387917
0.4372,-1.3834747665885772,-2.410960053434346,8.49548683929696
0.4374,-1.385529737162269,-2.3637478970291044,8.5185928212198
0.4376,-1.3874861734820025,-2.408467290787909,8.509871131192705
0.4378,-1.3895281357166147,-2.358124127555725,8.504968641462126
0.438,-1.3914653277002926,-2.3454796340703368,8.536143029388185
0.4382,-1.3933733563130326,-2.3077805802016664,8.53484553418971
0.4384,-1.3952021707608102,-2.335575965183654,8.453887799033865
0.4386,-1.3970829183496556,-2.3462322667096367,8.46234647378191
0.4388,-1.3989812170463758,-2.3449367211320227,8.465275074715
0.439,-1.4008731280545468,-2.370735723643624,8.440930334983886
0.4392,-1.4028128532457247,-2.356148399747134,8.423039513676773
0.4394,-1.4047195243387278,-2.35933779069304,8.360656255393575
0.4396,-1.4066287608714363,-2.389351397584826,8.44298556091269
0.4398,-1.4085942061448633,-2.390417791305436,8.472983960061635
0.44,-1.4105578533151841,-2.453009140559822,8.497624648567005
0.4402,-1.4126427558896733,-2.499787831323478,8.495204522764176
0.4404,-1.4148170460405411,-2.5282150420536293,8.450801297448349
0.4406,-1.417043842032567,-2.527788216083755,8.465880814146908
0.4408,-1.4192653307806697,-2.5601533122527664,8.471275201699093
0.441,-1.4215471067436136,-2.515617624621294,8.399713012039568
0.4412,-1.4237352477793688,-2.4595717170582416,8.425716428770803
0.4414,-1.425806920717927,-2.3886465541829223,8.428424730542538
0.4416,-1.4277325999848567,-2.2891333016561575,8.486852307742561
0.4418,-1.4294554013881995,-2.3321059925270244,8.41478727195925
0.442,-1.4312607025704769,-2.3616604619608363,8.333962246367932
0.4422,-1.4331215020892574,-2.3325110427502125,8.290883033989541
0.4424,-1.4349202811705797,-2.2783333644273904,8.25525670993192
0.4426,-1.4366071073370932,-2.306069053388384,8.222138769528481
0.4428,-1.438346031229196,-2.363965588242262,8.202832807099156
0.443,-1.440197270343222,-2.3142800629664158,8.241698262908306
0.4432,-1.4419454359284682,-2.342179016175761,8.197866734105926
0.4434,-1.4437459030889632,-2.398046213851017,8.220847691336154
0.4436,-1.445654503710487,-2.3703910695070753,8.207523382479994
0.4438,-1.44750397684208,-2.381825368116874,8.250692637846294
0.444,-1.44937261962463,-2.4714407620745003,8.258967172034527
0.4442,-1.4514167559095295,-2.4986627675590873,8.275427860794442
0.4444,-1.453511247932829,-2.4594970861511514,8.28187110011798
0.4446,-1.4555232196092653,-2.441562263123078,8.293039493728365
0.4448,-1.4574952976962927,-2.5178619194563074,8.342252090814753
0.445,-1.4596160309398132,-2.5513763405291128,8.36624332766858
0.4452,-1.4617995515589914,-2.5577850159929705,8.388031096822727
0.4454,-1.4639915224878597,-2.572728733872836,8.315867199693406
0.4456,-1.4662089969106293,-2.6433186344889177,8.346891423053673
0.4458,-1.4685632161857856,-2.611150821443207,8.377924860149838
0.446,-1.4708483913963009,-2.637154206198196,8.376962363202873
0.4462,-1.4731810030259045,-2.673334859952753,8.378814562480311
0.4464,-1.4755813107397586,-2.6750517844099977,8.391542741254076
0.4466,-1.4779802516870988,-2.688853813377059,8.378086327383397
0.4468,-1.4804019988104784,-2.7054722768720074,8.449586287862058
0.447,-1.4828521393666019,-2.7186167297930135,8.428966384748223
0.4472,-1.4853236685474545,-2.626349873338124,8.46374223164811
0.4474,-1.4876057209570361,-2.6625304516093227,8.473294710248794
0.4476,-1.4899555704183405,-2.6388290037067046,8.513192626214773
0.4478,-1.492253317284917,-2.6696880066767883,8.442291483147587
0.448,-1.494608186663701,-2.620002461566856,8.369389738160612
0.4482,-1.496858975213507,-2.594322165793181,8.398517060406252
0.4484,-1.499053901594667,-2.577708148338978,8.420474655923567
0.4486,-1.5012112100881552,-2.5724342280328214,8.404230435412089
0.4488,-1.5033536561240444,-2.546022124696008,8.366564047482058
0.449,-1.5054389930611887,-2.570583178393629,8.365118580305518
0.4492,-1.5075692814318533,-2.5649432284820572,8.215275371450554
0.4494,-1.5096840293259541,-2.642229998462652,8.264834172560267
0.4496,-1.5119491212642273,-2.6695126592247433,8.271700459855968
0.4498,-1.514264248340148,-2.669422900234678,8.251365697303042
0.45,-1.5165745656439376,-2.6380562982897846,8.292159251145787
0.4502,-1.518817529109229,-2.6307922616822323,8.286242005637867
0.4504,-1.5210414785743753,-2.6194613856492417,8.310653569777555
0.4506,-1.5232383183885247,-2.5960640606957006,8.290996950805818
0.4508,-1.5253839698731388,-2.63486442710754,8.252904679593472
0.451,-1.527602930787608,-2.6785040878532906,8.234884740640007
0.4512,-1.529904733101739,-2.7807576890131127,8.262700670064971
0.4514,-1.532406439013562,-2.8108469183280964,8.232045812530322
0.4516,-1.5349633199721908,-2.911803543892838,8.22762945389232
0.4518,-1.5377170004200318,-2.9556152619114897,8.196644499718886
0.452,-1.5405527969430153,-3.019449197415063,8.175358755266915
0.4522,-1.543510589743959,-3.106728452839295,8.162297080897694
0.4524,-1.54663702547015,-3.1277898445870953,8.17565431580266
0.4526,-1.5497993311083835,-3.177429955661411,8.156503654540389
0.4528,-1.5530545923574892,-3.141542549771499,8.109906253918878
0.453,-1.5562315682723178,-3.136928262309704,8.093836655899468
0.4532,-1.5593929616603923,-3.070675173888242,8.05952789898601
0.4534,-1.5624155260848485,-3.106716810596229,8.003526003366062
0.4536,-1.565504128653871,-3.0126374026376896,8.103607492732575
0.4538,-1.5683983952018383,-3.023746723512545,8.084390394514053
0.454,-1.5713090918584602,-2.991757554488978,8.173414567752706
0.4542,-1.574149988783721,-3.0449257584855496,8.257305823235187
0.4544,-1.5770915403231252,-3.0661973506169904,8.201352998233123
0.4546,-1.5800697519437126,-3.0167592263604646,8.159796891486364
0.4548,-1.5829431308925457,-3.0038592783935187,8.206932162484032
0.455,-1.585784963187548,-2.9970823156072894,8.23977010921995
0.4552,-1.5886075578923873,-3.06715405512518,8.309615713401891
0.4554,-1.5915646508868533,-3.0389839966649372,8.319138932295107
0.4556,-1.5944594895784092,-3.048613327851388,8.410322547573731
0.4558,-1.597367797254955,-3.051813662726162,8.406814868811974
0.456,-1.600276688985898,-3.130036296281429,8.464507629521892
0.4562,-1.6033362082004887,-3.129363367454875,8.456365128497076
0.4564,-1.6063882625189971,-3.2194784142388855,8.461805235909637
0.4566,-1.6096144428224375,-3.2818355726178297,8.435653979798913
0.4568,-1.612958885082028,-3.2759751831196597,8.492519332971801
0.457,-1.6162849176781038,-3.269857381106749,8.490007304505465
0.4572,-1.6195920626049607,-3.321802465524934,8.577860197517975
0.4574,-1.6229964834108002,-3.32742884084018,8.596466223834426
0.4576,-1.6264053481256595,-3.332375254355139,8.645911042931816
0.4578,-1.629817287938118,-3.3619075039691557,8.5358273304781
0.458,-1.6332814683701808,-3.329584614726887,8.52403407726553
0.4582,-1.6366740746628938,-3.3230235174066123,8.49850005775578
0.4584,-1.6400467735483808,-3.318580733818063,8.509005359971043
0.4586,-1.6434038414689207,-3.3579728530330395,8.556200239554256
0.4588,-1.6468329794920487,-3.296427305907617,8.521290299095403
0.459,-1.6501321681448804,-3.3601523176509205,8.476211887284263
0.4592,-1.653552208443892,-3.4083395640910767,8.458020751685094
0.4594,-1.657061783155186,-3.41447814436314,8.377008038306071
0.4596,-1.6605766158776025,-3.4130602937999597,8.418589921768598
0.4598,-1.6640815832334468,-3.4513533900430406,8.414045977774768
0.46,-1.6676561268470667,-3.4880063367252534,8.426568413129667
0.4602,-1.6712968272668227,-3.4830781985849693,8.382877549024258
0.4604,-1.6749203900094587,-3.487344406771151,8.356565994240526
0.4606,-1.6785452380429826,-3.4706070169576915,8.4126479337821
0.4608,-1.6821293616008117,-3.520694718434471,8.407503031157114
0.461,-1.6858064923144798,-3.539336778780958,8.402196161456114
0.4612,-1.6895135528874123,-3.557775147559299,8.332407236036365
0.4614,-1.6932500760767557,-3.60297239587588,8.371747193566497
0.4616,-1.6970695207163546,-3.6225319944766325,8.330832136315331
0.4618,-1.7009204456638747,-3.656786447033033,8.278108490780253
0.462,-1.7048321776666135,-3.6675391057613878,8.327584780057986
0.4622,-1.7087575915228026,-3.6770311642109554,8.392011428715874
0.4624,-1.7126941386681784,-3.6437453786617793,8.432594538394742
0.4626,-1.7165562411481663,-3.644091452352157,8.407509106826742
0.4628,-1.720411311570574,-3.581383959674059,8.410247980224847
0.463,-1.7241332568667815,-3.6223684377708882,8.414829832222493
0.4632,-1.7279297272285894,-3.626034897610312,8.364453329174095
0.4634,-1.7317259375693523,-3.6412609594152254,8.348831760341957
0.4636,-1.7355450076130448,-3.6557227112662574,8.34655154537943
0.4638,-1.7393853630203508,-3.6800486891846704,8.364457424507812
0.464,-1.74326668967268,-3.6547834616849575,8.301426165393586
0.4642,-1.7470897232167042,-3.6280547519704167,8.266032525078586
0.4644,-1.750851653274211,-3.6311301884564964,8.265925788669847
0.4646,-1.7546122103445763,-3.562027417699009,8.224869314840783
0.4648,-1.7582270407592848,-3.656872596471074,8.230254769945525
0.465,-1.762024331870709,-3.66130177770977,8.238127161894658
0.4652,-1.7658228867623866,-3.6786447230532433,8.265342104116343
0.4654,-1.7696485304349678,-3.683039418731003,8.304293373194534
0.4656,-1.7734753122115605,-3.691570900653783,8.274466610813604
0.4658,-1.7773115033884446,-3.766532389588793,8.297554834248526
0.466,-1.781289945160846,-3.7374165401746824,8.28417633503044
0.4662,-1.7852021983508732,-3.7051070972162625,8.336410807170692
0.4664,-1.7890420081486036,-3.73149577348037,8.383931175875233
0.4666,-1.7929269156792678,-3.7603992595400473,8.368352666346464
0.4668,-1.7968618603669888,-3.8166162915499418,8.40060522017654
0.467,-1.8009013692293554,-3.7965233745214335,8.401101809405299
0.4672,-1.8048926132399392,-3.7718825808269627,8.407879846655195
0.4674,-1.8088265931751129,-3.8196303923723214,8.37830617654438
0.4676,-1.8128482007735078,-3.9006411289439766,8.33175842047728
0.4678,-1.8170237866298482,-3.9314347498386337,8.255626784625676
0.468,-1.8212526085562666,-3.957549894404788,8.216083241161964
0.4682,-1.8255252031279632,-3.9796393902581886,8.238407608410865
0.4684,-1.829833431502223,-3.915671488835392,8.174211896190844
0.4686,-1.8340051076168902,-3.9342272192932395,8.226554089556021
0.4688,-1.8382055518402425,-3.9450970259961675,8.125397538018033
0.469,-1.8424193347885538,-3.862010322038641,8.123156241621068
0.4692,-1.8464585167630547,-3.8757485477295175,8.100646331113799
0.4694,-1.850517096824987,-3.886761052969313,8.128223141317365
0.4696,-1.8545895847372764,-3.9603893528387495,8.162582252984404
0.4698,-1.8588011842734788,-3.9522124339735596,8.136877375767193
0.47,-1.8629880067728786,-3.9335142345480616,8.089251219165163
0.4702,-1.8671290592284295,-3.922502046498886,8.186332202835574
0.4704,-1.87123980520297,-3.913009420937049,8.189111967298144
0.4706,-1.8753233444344388,-3.8943883144853917,8.205603169903267
0.4708,-1.8793614743745404,-3.8714143851474576,8.230262252378962
0.471,-1.8833455801960857,-3.8358947553550715,8.218498392246401
0.4712,-1.8872506785464043,-3.8711990012129895,8.203648729895676
0.4714,-1.891218575191737,-3.8566983175730494,8.259946901141726
0.4716,-1.8951495346765002,-3.857753213715907,8.212103282428043
0.4718,-1.8990747420345786,-3.798812327162372,8.223212555917412
0.472,-1.9028742172048339,-3.8256795266188934,8.317161593129615
0.4722,-1.9067198278236626,-3.8747051813384585,8.37467676907932
0.4724,-1.9106557985306918,-3.934874577949001,8.333819998573155
0.4726,-1.914704236089529,-3.9614828342123714,8.302559494691126
0.4728,-1.9187977932857743,-4.007980915224922,8.272856529329665
0.473,-1.9229761595296522,-3.995447317956457,8.311097098384147
0.4732,-1.9271211018465064,-4.001286380446549,8.329100958013097
0.4734,-1.931269432403706,-3.9818305309399147,8.341207473121061
0.4736,-1.9353705546007791,-4.029067360419139,8.36274010201191
0.4738,-1.9395579482124155,-4.076673878011315,8.430845876026499
0.474,-1.9438321800720129,-4.1269073965327845,8.398248713554336
0.4742,-1.948198330504935,-4.106452016219862,8.377533422026968
0.4744,-1.9525148378763644,-4.10927271524591,8.40604013421462
0.4746,-1.9568283536311042,-4.073156115716413,8.372037579562402
0.4748,-1.9610610091552743,-4.025546965856652,8.336561258713722
0.475,-1.9651899810686766,-3.977506395041449,8.332127288560049
0.4752,-1.969214613896623,-4.005682501388395,8.31425361481696
0.4754,-1.973287549671606,-4.012561074838437,8.34870053107737
0.4756,-1.9773660967219404,-4.049754898131409,8.31797090226804
0.4758,-1.981510874324759,-4.062936054868185,8.351818157173403
0.476,-1.9856737246858454,-4.055812376219219,8.354436683516665
0.4762,-1.9898140019889128,-4.047101900909631,8.382318385736008
0.4764,-1.9939285777867537,-3.9630637083462856,8.421659081471539
0.4766,-1.9978668480478734,-4.013823549803225,8.391834878169817
0.4768,-2.0018987614513835,-3.9134591331267283,8.381071552649749
0.477,-2.0057218821947336,-4.022982121560364,8.41937681417098
0.4772,-2.0097564026734656,-4.068474399674283,8.475470041543828
0.4774,-2.013873838667467,-4.102266669325015,8.52962193611396
0.4776,-2.0180506243287826,-4.106778630227872,8.496097082359446
0.4778,-2.02222808034058,-4.157948338997233,8.499108849864566
0.478,-2.026499520857893,-4.214052139116927,8.412000258441275
0.4782,-2.0308746260944117,-4.209120093471731,8.424910009232553
0.4784,-2.035231117029166,-4.280428588771443,8.432965167193693
0.4786,-2.039721511972651,-4.318237654713918,8.471956199717702
0.4788,-2.044278544258133,-4.362717825808182,8.334117060292435
0.479,-2.0489154228212327,-4.330282200531509,8.332366916286443
0.4792,-2.053478156376654,-4.32451467224996,8.309381539640361
0.4794,-2.0580202294084002,-4.313903959328505,8.268076123373335
0.4796,-2.062531996868241,-4.26780402857068,8.316461812271974
0.4798,-2.0669425409316458,-4.253263296000376,8.343273159186982
0.48,-2.071315182441783,-4.255449406804632,8.334804116727168
0.4802,-2.075683450890509,-4.217594973030991,8.32175369784014
0.4804,-2.0799672739347894,-4.182777706806234,8.30985403598213
0.4806,-2.084172894800533,-4.198725067552498,8.344650741003047
0.4808,-2.0884019991460363,-4.217461200695267,8.2729869572818
0.481,-2.0926601175491344,-4.238644137636922,8.29061462353509
0.4812,-2.0969520855893107,-4.237321353468577,8.224389381223808
0.4814,-2.1012328241250686,-4.260819988296484,8.265355680153402
0.4816,-2.105551998453411,-4.234401078441071,8.264699914056443
0.4818,-2.109809696613387,-4.243241092206222,8.29670335130269
0.482,-2.114076559404572,-4.217895669559441,8.316701679076393
0.4822,-2.1182841976248823,-4.191376581284667,8.22180299046032
0.4824,-2.1224303823922015,-4.254607854531185,8.22412245499555
0.4826,-2.126694737336479,-4.225724974428695,8.171034462334573
0.4828,-2.130892797810664,-4.2100415045470445,8.168167675954699
0.483,-2.1350510952241364,-4.262611781754141,8.144811063673878
0.4832,-2.139306216597197,-4.239611019546811,8.078127397566014
0.4834,-2.1435068262030956,-4.280606981889352,8.03962656219758
0.4836,-2.1477810265144677,-4.335435280444361,8.089204802290617
0.4838,-2.1521563350223283,-4.3651248910035925,8.086775378857002
0.484,-2.1565822721342904,-4.384170229707294,8.05933036462796
0.4842,-2.161037448049437,-4.438978865677078,8.104865632080404
0.4844,-2.165593330884692,-4.435471275071348,8.105779831906624
0.4846,-2.1701330867730646,-4.351218916824659,8.12803708014527
0.4848,-2.1744952584331685,-4.40879398016667,8.164118971297302
0.485,-2.178963855876635,-4.361519318842286,8.165498703199345
0.4852,-2.183328966802567,-4.341687639210691,8.18356830251932
0.4854,-2.1876456841473826,-4.312232561678228,8.175101640656175
0.4856,-2.1918948579024438,-4.252273699369418,8.164194089198826
0.4858,-2.1960156155853783,-4.2721190751630855,8.119354384724273
0.486,-2.2001678225045334,-4.312761309983984,8.102851454260229
0.4862,-2.204393009479493,-4.248587259359983,8.126174048356752
0.4864,-2.2084813979792535,-4.348826575602903,8.167808156206464
0.4866,-2.2127620883345003,-4.335916205315877,8.197341898509771
0.4868,-2.2170083965684637,-4.226207861776474,8.209386957826615
0.487,-2.2210267954988794,-4.220730644767823,8.15878482646959
0.4872,-2.2250262031974177,-4.174980054298734,8.182859993725538
0.4874,-2.22892611089962,-4.14022729296649,8.2574780524696
0.4876,-2.2327487132637533,-4.034090619639958,8.304548911959975
0.4878,-2.2363513970765063,-3.9744254078134795,8.318278582509512
0.488,-2.23982754509798,-3.9898475024672226,8.301909539903265
0.4882,-2.243327585012719,-3.9643493600138133,8.266801927965401
0.4884,-2.246769628562721,-4.013902128726679,8.253760716990893
0.4886,-2.2503038935630486,-4.010278973878705,8.207550754279003
0.4888,-2.2538238437236804,-3.9559475452136508,8.249142200825295
0.489,-2.25722809112666,-3.9743591153651194,8.316151187585517
0.4892,-2.2606623531751375,-3.982032864872398,8.328948531856106
0.4894,-2.2641050941985315,-4.063084439642572,8.319998975396098
0.4896,-2.267703052889419,-4.0413848519775755,8.265036876364581
0.4898,-2.271250416487596,-4.031887683099567,8.231393986346177
0.49,-2.2747716910208196,-4.082734682277184,8.235954034968374
0.4902,-2.278387617003333,-4.095524870720569,8.168998514006848
0.4904,-2.282021891510767,-4.112425953170258,8.243426944156779
0.4906,-2.2856826996340853,-4.1500274042019925,8.203444426611847
0.4908,-2.289411389043222,-4.179392951096456,8.204694347534927
0.491,-2.293191352167328,-4.183228070337508,8.189100423046678
0.4912,-2.296971425603669,-4.161339235672982,8.16609982267101
0.4914,-2.300700161223807,-4.186960779987143,8.144316801055117
0.4916,-2.3044726824613333,-4.259000879723241,8.206618379003741
0.4918,-2.3083817388558576,-4.281388297631781,8.166115090489246
0.492,-2.312327751973409,-4.238799078074831,8.188198168831352
0.4922,-2.3161806946256127,-4.241635327264447,8.157796480459231
0.4924,-2.32003160389089,-4.23949959736298,8.169305175553019
0.4926,-2.323870539877834,-4.239144640015581,8.162981126491815
0.4928,-2.32770108807811,-4.164620566130887,8.245849591961669
0.493,-2.331374927034215,-4.123561995167568,8.189663825652458
0.4932,-2.3349593011704823,-4.1399340095330945,8.124376941268869
0.4934,-2.338569250587207,-4.110040607433301,8.09370218368991
0.4936,-2.342112193300899,-4.071855045957221,8.081564851852704
0.4938,-2.345571679006212,-4.071415141101126,8.121641814034792
0.494,-2.349023365930402,-4.151811053894635,8.081316780904837
0.4942,-2.35262894130633,-4.202231234504389,8.037357244700672
0.4944,-2.3563281458927268,-4.14737171951855,8.04673609504989
0.4946,-2.359910233039978,-4.146333279105126,7.9391919947103
0.4948,-2.363483079132109,-4.248105453327915,7.893924976348488
0.495,-2.3672523238805,-4.284984439131547,7.869245976470772
0.4952,-2.3710877881110015,-4.308621991131966,7.819545993912662
0.4954,-2.374962856517044,-4.278535940788526,7.748164399582332
0.4956,-2.3787700026855867,-4.302175779807878,7.7533370789002705
0.4958,-2.382616814239832,-4.245522582280451,7.6542091487605575
0.496,-2.386342625775913,-4.181406984221872,7.6291722763450265
0.4962,-2.389932754492804,-4.140483536039859,7.694273239409666
0.4964,-2.393433856055899,-4.247080268398024,7.788402566468214
0.4966,-2.397141148880583,-4.166019426659723,7.801684816085202
0.4968,-2.4006789054361417,-4.122666274114372,7.813181530929451
0.497,-2.4041228801734977,-4.212128130023066,7.823793589359587
0.4972,-2.4077388906731967,-4.185285701069913,7.836106060073781
0.4974,-2.411293984293991,-4.182988621200404,7.802580567262198
0.4976,-2.4148373735678033,-4.206406857796518,7.751615968853403
0.4978,-2.4184205125362612,-4.186190711159357,7.79932958343414
0.498,-2.421956052933507,-4.164679780010586,7.791192411660602
0.4982,-2.425441500387661,-4.131768419391431,7.749031252092659
0.4984,-2.428854154225669,-4.2076274898168196,7.768259721068046
0.4986,-2.432411700896851,-4.228628056050086,7.759989716654523
0.4988,-2.436004133607158,-4.265072411588036,7.720739254115385
0.499,-2.439662270163119,-4.337917915865518,7.700424808794862
0.4992,-2.4434587814545234,-4.332744128592202,7.755274359910053
0.4994,-2.4472373521487993,-4.339893707093489,7.813738171208245
0.4996,-2.451022664858688,-4.321070641558429,7.876713485336605
0.4998,-2.454762760812088,-4.378311267861182,7.866854524856714
0.5,-2.4586098578261857,-4.310044903754331,7.898879942554233
0.5002,-2.4623127279180417,-4.272611042943497,7.889694855823436
0.5004,-2.465933324548092,-4.272374652730178,7.921778417565722
0.5006,-2.469546207204458,-4.250946525607584,8.00850128471353
0.5008,-2.4731090078412636,-4.257462135066197,8.026031319324582
0.501,-2.4766777140957132,-4.2975500525905055,7.988623151021509
0.5012,-2.480319458772702,-4.333112380591096,7.933413605982143
0.5014,-2.4840250446163386,-4.29827979516806,7.947365296332485
0.5016,-2.487653554117444,-4.223879440137812,7.899769674639077
0.5018,-2.491126005889484,-4.278257657206644,7.885809977406736
